#,trigger date,trigger time (t_0),class,goes t_begin,goes t_max,goes t_end,kw-sun,light curve
595,2004-07-16,10:38:26.393 (38306.393),X1.1,10:32,10:41,10:46,http://www.ioffe.ru/LEA/kwsun/2004/20040716_38306.html,https://www.ioffe.ru/LEA/Solar/2SOL20040716T38306.pdf
596,2004-07-16,13:52:55.853 (49975.853),X3.6,13:49,13:55,14:01,http://www.ioffe.ru/LEA/kwsun/2004/20040716_49975.html,https://www.ioffe.ru/LEA/Solar/2SOL20040716T49975.pdf
597,2004-07-17,07:55:08.884 (28508.884),X1.0,07:51,07:57,07:59,http://www.ioffe.ru/LEA/kwsun/2004/20040717_28508.html,https://www.ioffe.ru/LEA/Solar/2SOL20040717T28508.pdf
598,2004-07-17,19:17:08.586 (69428.586),C5.3,19:15,19:18,19:20,http://www.ioffe.ru/LEA/kwsun/2004/20040717_69428.html,https://www.ioffe.ru/LEA/Solar/2SOL20040717T69428.pdf
599,2004-07-18,02:54:01.450 (10441.450),M1.5,02:51,02:57,03:03,http://www.ioffe.ru/LEA/kwsun/2004/20040718_10441.html,https://www.ioffe.ru/LEA/Solar/2SOL20040718T10441.pdf
600,2004-07-19,20:56:49.090 (75409.090),C1.8,20:54,20:59,21:03,http://www.ioffe.ru/LEA/kwsun/2004/20040719_75409.html,https://www.ioffe.ru/LEA/Solar/2SOL20040719T75409.pdf
601,2004-07-20,12:26:21.490 (44781.490),M8.6,12:22,12:32,12:45,http://www.ioffe.ru/LEA/kwsun/2004/20040720_44781.html,https://www.ioffe.ru/LEA/Solar/2SOL20040720T44781.pdf
602,2004-07-21,00:32:37.215 (1957.215),C6.6,00:29,00:34,00:39,http://www.ioffe.ru/LEA/kwsun/2004/20040721_01957.html,https://www.ioffe.ru/LEA/Solar/2SOL20040721T01957.pdf
603,2004-07-21,05:14:49.431 (18889.431),C8.9,05:05,05:21,05:33,http://www.ioffe.ru/LEA/kwsun/2004/20040721_18889.html,https://www.ioffe.ru/LEA/Solar/2SOL20040721T18889.pdf
604,2004-07-22,00:31:08.868 (1868.868),M9.1,00:14,00:32,00:43,http://www.ioffe.ru/LEA/kwsun/2004/20040722_01868.html,https://www.ioffe.ru/LEA/Solar/2SOL20040722T01868.pdf
605,2004-07-22,07:44:10.372 (27850.372),C5.3,07:41,07:59,08:08,http://www.ioffe.ru/LEA/kwsun/2004/20040722_27850.html,https://www.ioffe.ru/LEA/Solar/2SOL20040722T27850.pdf
606,2004-07-22,11:05:07.387 (39907.387),C5.8,11:02,11:11,11:24,http://www.ioffe.ru/LEA/kwsun/2004/20040722_39907.html,https://www.ioffe.ru/LEA/Solar/2SOL20040722T39907.pdf
607,2004-07-23,21:19:24.033 (76764.033),M1.7,21:15,21:23,21:30,http://www.ioffe.ru/LEA/kwsun/2004/20040723_76764.html,https://www.ioffe.ru/LEA/Solar/2SOL20040723T76764.pdf
608,2004-07-24,13:34:29.869 (48869.869),C4.8,13:31,13:37,13:45,http://www.ioffe.ru/LEA/kwsun/2004/20040724_48869.html,https://www.ioffe.ru/LEA/Solar/2SOL20040724T48869.pdf
609,2004-07-24,18:44:27.795 (67467.795),M2.5,18:40,18:50,18:56,http://www.ioffe.ru/LEA/kwsun/2004/20040724_67467.html,https://www.ioffe.ru/LEA/Solar/2SOL20040724T67467.pdf
610,2004-07-25,00:28:54.446 (1734.446),C7.4,00:25,00:32,00:36,http://www.ioffe.ru/LEA/kwsun/2004/20040725_01734.html,https://www.ioffe.ru/LEA/Solar/2SOL20040725T01734.pdf
611,2004-07-25,05:46:33.755 (20793.755),M7.1,05:39,05:51,05:58,http://www.ioffe.ru/LEA/kwsun/2004/20040725_20793.html,https://www.ioffe.ru/LEA/Solar/2SOL20040725T20793.pdf
612,2004-07-27,05:44:16.961 (20656.961),M1.1,05:41,05:45,05:52,http://www.ioffe.ru/LEA/kwsun/2004/20040727_20656.html,https://www.ioffe.ru/LEA/Solar/2SOL20040727T20656.pdf
613,2004-07-29,23:55:59.361 (86159.361),C1.0,23:54,00:12,00:14,http://www.ioffe.ru/LEA/kwsun/2004/20040729_86159.html,https://www.ioffe.ru/LEA/Solar/2SOL20040729T86159.pdf
614,2004-08-13,18:09:53.526 (65393.526),X1.0,18:07,18:12,18:15,http://www.ioffe.ru/LEA/kwsun/2004/20040813_65393.html,https://www.ioffe.ru/LEA/Solar/2SOL20040813T65393.pdf
615,2004-08-14,04:14:04.207 (15244.207),M2.4,04:10,04:14,04:17,http://www.ioffe.ru/LEA/kwsun/2004/20040814_15244.html,https://www.ioffe.ru/LEA/Solar/2SOL20040814T15244.pdf
616,2004-08-14,05:43:11.059 (20591.059),M7.4,05:36,05:44,05:52,http://www.ioffe.ru/LEA/kwsun/2004/20040814_20591.html,https://www.ioffe.ru/LEA/Solar/2SOL20040814T20591.pdf
617,2004-08-15,03:29:42.930 (12582.930),C6.9,03:27,03:33,03:35,http://www.ioffe.ru/LEA/kwsun/2004/20040815_12582.html,https://www.ioffe.ru/LEA/Solar/2SOL20040815T12582.pdf
618,2004-08-18,17:31:03.704 (63063.704),X1.8,17:29,17:40,17:54,http://www.ioffe.ru/LEA/kwsun/2004/20040818_63063.html,https://www.ioffe.ru/LEA/Solar/2SOL20040818T63063.pdf
619,2004-09-12,01:37:04.470 (5824.470),M3.2,01:36,01:39,01:41,http://www.ioffe.ru/LEA/kwsun/2004/20040912_05824.html,https://www.ioffe.ru/LEA/Solar/2SOL20040912T05824.pdf
620,2004-10-20,10:46:26.348 (38786.348),M2.6,10:43,10:51,10:56,http://www.ioffe.ru/LEA/kwsun/2004/20041020_38786.html,https://www.ioffe.ru/LEA/Solar/2SOL20041020T38786.pdf
621,2004-10-21,19:47:17.300 (71237.300),C9.9,19:24,19:48,19:56,--,https://www.ioffe.ru/LEA/Solar/2SOL20041021T71237.pdf
622,2004-10-30,00:43:22.970 (2602.970),C9.7,00:39,00:49,00:53,http://www.ioffe.ru/LEA/kwsun/2004/20041030_02602.html,https://www.ioffe.ru/LEA/Solar/2SOL20041030T02602.pdf
623,2004-10-30,03:29:39.971 (12579.971),M3.3,03:23,03:33,03:37,http://www.ioffe.ru/LEA/kwsun/2004/20041030_12579.html,https://www.ioffe.ru/LEA/Solar/2SOL20041030T12579.pdf
624,2004-10-30,06:12:47.002 (22367.002),M4.2,06:08,06:18,06:22,http://www.ioffe.ru/LEA/kwsun/2004/20041030_22367.html,https://www.ioffe.ru/LEA/Solar/2SOL20041030T22367.pdf
625,2004-10-30,09:26:55.264 (34015.264),M3.7,09:09,09:28,09:30,http://www.ioffe.ru/LEA/kwsun/2004/20041030_34015.html,https://www.ioffe.ru/LEA/Solar/2SOL20041030T34015.pdf
626,2004-10-30,11:42:42.638 (42162.638),X1.2,11:38,11:46,11:50,http://www.ioffe.ru/LEA/kwsun/2004/20041030_42162.html,https://www.ioffe.ru/LEA/Solar/2SOL20041030T42162.pdf
627,2004-10-30,16:24:03.637 (59043.637),M5.9,16:18,16:33,16:37,http://www.ioffe.ru/LEA/kwsun/2004/20041030_59043.html,https://www.ioffe.ru/LEA/Solar/2SOL20041030T59043.pdf
628,2004-10-31,05:26:38.860 (19598.860),M2.3,05:23,05:32,05:39,http://www.ioffe.ru/LEA/kwsun/2004/20041031_19598.html,https://www.ioffe.ru/LEA/Solar/2SOL20041031T19598.pdf
629,2004-11-01,03:18:53.505 (11933.505),M1.1,03:04,03:22,03:26,http://www.ioffe.ru/LEA/kwsun/2004/20041101_11933.html,https://www.ioffe.ru/LEA/Solar/2SOL20041101T11933.pdf
630,2004-11-03,01:26:43.205 (5203.205),M2.8,01:23,01:33,01:37,http://www.ioffe.ru/LEA/kwsun/2004/20041103_05203.html,https://www.ioffe.ru/LEA/Solar/2SOL20041103T05203.pdf
631,2004-11-03,03:28:30.983 (12510.983),M1.6,03:23,03:35,03:57,http://www.ioffe.ru/LEA/kwsun/2004/20041103_12510.html,https://www.ioffe.ru/LEA/Solar/2SOL20041103T12510.pdf
632,2004-11-03,15:42:04.910 (56524.910),M5.0,15:35,15:47,15:55,http://www.ioffe.ru/LEA/kwsun/2004/20041103_56524.html,https://www.ioffe.ru/LEA/Solar/2SOL20041103T56524.pdf
633,2004-11-04,22:54:38.116 (82478.116),M5.4,22:53,23:09,23:26,http://www.ioffe.ru/LEA/kwsun/2004/20041104_82478.html,https://www.ioffe.ru/LEA/Solar/2SOL20041104T82478.pdf
634,2004-11-05,11:28:21.423 (41301.423),M4.0,11:23,11:30,11:33,http://www.ioffe.ru/LEA/kwsun/2004/20041105_41301.html,https://www.ioffe.ru/LEA/Solar/2SOL20041105T41301.pdf
635,2004-11-06,00:28:46.571 (1726.571),M9.3,00:11,00:34,00:42,http://www.ioffe.ru/LEA/kwsun/2004/20041106_01726.html,https://www.ioffe.ru/LEA/Solar/2SOL20041106T01726.pdf
636,2004-11-06,01:40:49.966 (6049.966),M3.6,01:40,01:57,02:08,http://www.ioffe.ru/LEA/kwsun/2004/20041106_06049.html,https://www.ioffe.ru/LEA/Solar/2SOL20041106T06049.pdf
637,2004-11-08,14:34:16.119 (52456.119),C7.7,14:30,14:35,14:38,http://www.ioffe.ru/LEA/kwsun/2004/20041108_52456.html,https://www.ioffe.ru/LEA/Solar/2SOL20041108T52456.pdf
638,2004-11-08,15:45:56.459 (56756.459),M2.3,15:43,15:49,15:52,http://www.ioffe.ru/LEA/kwsun/2004/20041108_56756.html,https://www.ioffe.ru/LEA/Solar/2SOL20041108T56756.pdf
639,2004-11-10,02:06:06.813 (7566.813),X2.5,01:59,02:13,02:20,http://www.ioffe.ru/LEA/kwsun/2004/20041110_07566.html,https://www.ioffe.ru/LEA/Solar/2SOL20041110T07566.pdf
640,2004-11-18,14:55:32.843 (53732.843),C3.6,14:49,14:56,14:58,http://www.ioffe.ru/LEA/kwsun/2004/20041118_53732.html,https://www.ioffe.ru/LEA/Solar/2SOL20041118T53732.pdf
641,2004-11-23,15:05:34.986 (54334.986),C6.5,15:02,15:07,15:14,http://www.ioffe.ru/LEA/kwsun/2004/20041123_54334.html,https://www.ioffe.ru/LEA/Solar/2SOL20041123T54334.pdf
642,2004-12-29,16:22:47.162 (58967.162),M2.3,15:57,16:27,16:38,http://www.ioffe.ru/LEA/kwsun/2004/20041229_58967.html,https://www.ioffe.ru/LEA/Solar/2SOL20041229T58967.pdf
643,2004-12-30,10:38:46.763 (38326.763),M2.2,10:34,10:47,10:57,http://www.ioffe.ru/LEA/kwsun/2004/20041230_38326.html,https://www.ioffe.ru/LEA/Solar/2SOL20041230T38326.pdf
644,2004-12-30,22:15:47.921 (80147.921),M4.2,22:02,22:18,22:28,http://www.ioffe.ru/LEA/kwsun/2004/20041230_80147.html,https://www.ioffe.ru/LEA/Solar/2SOL20041230T80147.pdf
