#,trigger date,trigger time (t_0),class,goes t_begin,goes t_max,goes t_end,kw-sun,light curve
334,2001-08-25,16:28:04.057 (59284.057),X5.3,16:23,16:45,17:04,http://www.ioffe.ru/LEA/kwsun/2001/20010825_59284.html,https://www.ioffe.ru/LEA/Solar/2SOL20010825T59284.pdf
335,2001-08-25,19:55:58.039 (71758.039),M1.19,19:52,19:56,19:59,http://www.ioffe.ru/LEA/kwsun/2001/20010825_71758.html,https://www.ioffe.ru/LEA/Solar/2SOL20010825T71758.pdf
336,2001-08-27,06:34:36.097 (23676.097),M1.9,06:31,06:38,06:56,http://www.ioffe.ru/LEA/kwsun/2001/20010827_23676.html,https://www.ioffe.ru/LEA/Solar/2SOL20010827T23676.pdf
337,2001-08-28,02:00:40.401 (7240.401),C6.1,01:59,02:03,02:08,http://www.ioffe.ru/LEA/kwsun/2001/20010828_07240.html,https://www.ioffe.ru/LEA/Solar/2SOL20010828T07240.pdf
338,2001-08-30,20:35:59.086 (74159.086),M3.0,20:34,20:38,20:41,http://www.ioffe.ru/LEA/kwsun/2001/20010830_74159.html,https://www.ioffe.ru/LEA/Solar/2SOL20010830T74159.pdf
339,2001-08-31,10:37:58.531 (38278.531),M1.6,10:35,10:42,10:45,http://www.ioffe.ru/LEA/kwsun/2001/20010831_38278.html,https://www.ioffe.ru/LEA/Solar/2SOL20010831T38278.pdf
340,2001-08-31,22:40:26.198 (81626.198),M2.9,22:27,22:42,22:45,http://www.ioffe.ru/LEA/kwsun/2001/20010831_81626.html,https://www.ioffe.ru/LEA/Solar/2SOL20010831T81626.pdf
341,2001-09-01,20:41:28.115 (74488.115),C2.7,20:39,20:47,20:52,http://www.ioffe.ru/LEA/kwsun/2001/20010901_74488.html,https://www.ioffe.ru/LEA/Solar/2SOL20010901T74488.pdf
342,2001-09-02,05:43:35.109 (20615.109),C2.1,05:42,05:46,05:50,http://www.ioffe.ru/LEA/kwsun/2001/20010902_20615.html,https://www.ioffe.ru/LEA/Solar/2SOL20010902T20615.pdf
343,2001-09-02,13:45:10.778 (49510.778),M3.0,13:41,13:48,13:54,http://www.ioffe.ru/LEA/kwsun/2001/20010902_49510.html,https://www.ioffe.ru/LEA/Solar/2SOL20010902T49510.pdf
344,2001-09-05,14:27:42.338 (52062.338),M6.0,14:25,14:32,14:34,--,https://www.ioffe.ru/LEA/Solar/2SOL20010905T52062.pdf
345,2001-09-07,15:29:43.014 (55783.014),M1.2,15:26,15:38,15:51,http://www.ioffe.ru/LEA/kwsun/2001/20010907_55783.html,https://www.ioffe.ru/LEA/Solar/2SOL20010907T55783.pdf
346,2001-09-08,16:44:04.548 (60244.548),C5.1,16:40,16:45,16:49,http://www.ioffe.ru/LEA/kwsun/2001/20010908_60244.html,https://www.ioffe.ru/LEA/Solar/2SOL20010908T60244.pdf
347,2001-09-09,08:01:48.370 (28908.370),C4.5,08:00,08:05,08:11,http://www.ioffe.ru/LEA/kwsun/2001/20010909_28908.html,https://www.ioffe.ru/LEA/Solar/2SOL20010909T28908.pdf
348,2001-09-09,15:12:24.449 (54744.449),M3.4,15:10,15:16,15:21,http://www.ioffe.ru/LEA/kwsun/2001/20010909_54744.html,https://www.ioffe.ru/LEA/Solar/2SOL20010909T54744.pdf
349,2001-09-09,18:40:36.799 (67236.799),M2.0,18:35,18:41,18:43,http://www.ioffe.ru/LEA/kwsun/2001/20010909_67236.html,https://www.ioffe.ru/LEA/Solar/2SOL20010909T67236.pdf
350,2001-09-09,20:43:37.477 (74617.477),M9.5,20:40,20:45,20:48,http://www.ioffe.ru/LEA/kwsun/2001/20010909_74617.html,https://www.ioffe.ru/LEA/Solar/2SOL20010909T74617.pdf
351,2001-09-11,00:31:20.956 (1880.956),C9.5,00:28,00:33,00:37,http://www.ioffe.ru/LEA/kwsun/2001/20010911_01880.html,https://www.ioffe.ru/LEA/Solar/2SOL20010911T01880.pdf
352,2001-09-11,09:35:53.688 (34553.688),C9.7,09:33,09:37,09:39,http://www.ioffe.ru/LEA/kwsun/2001/20010911_34553.html,https://www.ioffe.ru/LEA/Solar/2SOL20010911T34553.pdf
353,2001-09-13,16:00:39.287 (57639.287),C7.0,15:57,16:02,16:04,http://www.ioffe.ru/LEA/kwsun/2001/20010913_57639.html,https://www.ioffe.ru/LEA/Solar/2SOL20010913T57639.pdf
354,2001-09-13,19:50:15.910 (71415.910),C5.8,19:48,19:51,19:54,http://www.ioffe.ru/LEA/kwsun/2001/20010913_71415.html,https://www.ioffe.ru/LEA/Solar/2SOL20010913T71415.pdf
355,2001-09-14,21:45:00.716 (78300.716),M3.7,21:41,21:50,22:00,http://www.ioffe.ru/LEA/kwsun/2001/20010914_78300.html,https://www.ioffe.ru/LEA/Solar/2SOL20010914T78300.pdf
356,2001-09-16,07:43:48.114 (27828.114),C4.5,07:39,07:45,07:51,http://www.ioffe.ru/LEA/kwsun/2001/20010916_27828.html,https://www.ioffe.ru/LEA/Solar/2SOL20010916T27828.pdf
357,2001-09-17,08:20:48.491 (30048.491),M1.5,08:18,08:25,08:34,http://www.ioffe.ru/LEA/kwsun/2001/20010917_30048.html,https://www.ioffe.ru/LEA/Solar/2SOL20010917T30048.pdf
358,2001-09-17,15:48:20.853 (56900.853),M8.1,15:44,15:50,15:54,http://www.ioffe.ru/LEA/kwsun/2001/20010917_56900.html,https://www.ioffe.ru/LEA/Solar/2SOL20010917T56900.pdf
359,2001-09-18,00:06:15.629 (375.629),M1.4,00:02,00:08,00:15,http://www.ioffe.ru/LEA/kwsun/2001/20010918_00375.html,https://www.ioffe.ru/LEA/Solar/2SOL20010918T00375.pdf
360,2001-09-18,17:05:22.203 (61522.203),M1.4,17:02,17:07,17:09,http://www.ioffe.ru/LEA/kwsun/2001/20010918_61522.html,https://www.ioffe.ru/LEA/Solar/2SOL20010918T61522.pdf
361,2001-09-20,18:15:17.114 (65717.114),M1.5,18:12,18:17,18:21,http://www.ioffe.ru/LEA/kwsun/2001/20010920_65717.html,https://www.ioffe.ru/LEA/Solar/2SOL20010920T65717.pdf
362,2001-09-24,10:17:53.525 (37073.525),X2.6,09:32,10:38,11:09,http://www.ioffe.ru/LEA/kwsun/2001/20010924_37073.html,https://www.ioffe.ru/LEA/Solar/2SOL20010924T37073.pdf
363,2001-10-12,03:22:51.960 (12171.960),C7.6,03:06,03:27,03:31,http://www.ioffe.ru/LEA/kwsun/2001/20011012_12171.html,https://www.ioffe.ru/LEA/Solar/2SOL20011012T12171.pdf
364,2001-10-19,09:38:39.982 (34719.982),M5.7,09:35,09:43,09:55,http://www.ioffe.ru/LEA/kwsun/2001/20011019_34719.html,https://www.ioffe.ru/LEA/Solar/2SOL20011019T34719.pdf
365,2001-10-19,16:22:43.618 (58963.618),X1.6,16:13,16:30,16:43,http://www.ioffe.ru/LEA/kwsun/2001/20011019_58963.html,https://www.ioffe.ru/LEA/Solar/2SOL20011019T58963.pdf
366,2001-10-22,00:34:44.921 (2084.921),M1.0,00:22,00:40,00:48,http://www.ioffe.ru/LEA/kwsun/2001/20011022_02084.html,https://www.ioffe.ru/LEA/Solar/2SOL20011022T02084.pdf
367,2001-10-22,17:50:01.659 (64201.659),X1.2,17:44,17:59,18:14,http://www.ioffe.ru/LEA/kwsun/2001/20011022_64201.html,https://www.ioffe.ru/LEA/Solar/2SOL20011022T64201.pdf
368,2001-10-25,05:18:26.823 (19106.823),C5.2,05:16,05:21,05:25,http://www.ioffe.ru/LEA/kwsun/2001/20011025_19106.html,https://www.ioffe.ru/LEA/Solar/2SOL20011025T19106.pdf
369,2001-10-25,14:51:30.205 (53490.205),X1.3,14:42,15:02,15:28,http://www.ioffe.ru/LEA/kwsun/2001/20011025_53490.html,https://www.ioffe.ru/LEA/Solar/2SOL20011025T53490.pdf
370,2001-10-25,22:52:00.327 (82320.327),C6.1,22:50,22:54,22:58,http://www.ioffe.ru/LEA/kwsun/2001/20011025_82320.html,https://www.ioffe.ru/LEA/Solar/2SOL20011025T82320.pdf
371,2001-10-26,14:30:21.707 (52221.707),M2.0,14:28,14:35,14:37,http://www.ioffe.ru/LEA/kwsun/2001/20011026_52221.html,https://www.ioffe.ru/LEA/Solar/2SOL20011026T52221.pdf
372,2001-10-28,09:20:05.090 (33605.090),C4.8,09:17,09:21,09:25,http://www.ioffe.ru/LEA/kwsun/2001/20011028_33605.html,https://www.ioffe.ru/LEA/Solar/2SOL20011028T33605.pdf
373,2001-10-29,16:30:12.933 (59412.933),C8.7,16:27,16:34,16:37,http://www.ioffe.ru/LEA/kwsun/2001/20011029_59412.html,https://www.ioffe.ru/LEA/Solar/2SOL20011029T59412.pdf
374,2001-10-30,12:18:30.975 (44310.975),C7.4,12:16,12:20,12:23,http://www.ioffe.ru/LEA/kwsun/2001/20011030_44310.html,https://www.ioffe.ru/LEA/Solar/2SOL20011030T44310.pdf
375,2001-10-31,08:03:37.007 (29017.007),M3.2,07:34,08:09,08:19,http://www.ioffe.ru/LEA/kwsun/2001/20011031_29017.html,https://www.ioffe.ru/LEA/Solar/2SOL20011031T29017.pdf
376,2001-11-04,06:41:12.935 (24072.935),C8.4,06:38,06:43,06:46,http://www.ioffe.ru/LEA/kwsun/2001/20011104_24072.html,https://www.ioffe.ru/LEA/Solar/2SOL20011104T24072.pdf
377,2001-11-04,16:06:08.876 (57968.876),X1.0,16:03,16:20,16:57,http://www.ioffe.ru/LEA/kwsun/2001/20011104_57968.html,https://www.ioffe.ru/LEA/Solar/2SOL20011104T57968.pdf
378,2001-11-08,07:02:25.203 (25345.203),M9.1,06:59,07:04,07:06,http://www.ioffe.ru/LEA/kwsun/2001/20011108_25345.html,https://www.ioffe.ru/LEA/Solar/2SOL20011108T25345.pdf
379,2001-11-12,07:54:50.230 (28490.230),M1.6,07:52,07:57,08:01,http://www.ioffe.ru/LEA/kwsun/2001/20011112_28490.html,https://www.ioffe.ru/LEA/Solar/2SOL20011112T28490.pdf
380,2001-11-22,20:23:10.698 (73390.698),M3.8,20:18,20:36,20:52,http://www.ioffe.ru/LEA/kwsun/2001/20011122_73390.html,https://www.ioffe.ru/LEA/Solar/2SOL20011122T73390.pdf
381,2001-11-28,16:33:06.719 (59586.719),M6.9,16:26,16:35,16:41,http://www.ioffe.ru/LEA/kwsun/2001/20011128_59586.html,https://www.ioffe.ru/LEA/Solar/2SOL20011128T59586.pdf
382,2001-11-28,18:01:29.318 (64889.318),C3.6,17:58,18:02,18:05,http://www.ioffe.ru/LEA/kwsun/2001/20011128_64889.html,https://www.ioffe.ru/LEA/Solar/2SOL20011128T64889.pdf
383,2001-11-29,01:48:56.742 (6536.742),M1.1,01:42,01:49,01:51,http://www.ioffe.ru/LEA/kwsun/2001/20011129_06536.html,https://www.ioffe.ru/LEA/Solar/2SOL20011129T06536.pdf
384,2001-11-29,05:21:11.612 (19271.612),C8.8,05:20,05:23,05:26,http://www.ioffe.ru/LEA/kwsun/2001/20011129_19271.html,https://www.ioffe.ru/LEA/Solar/2SOL20011129T19271.pdf
385,2001-11-29,14:03:20.999 (50600.999),C7.6,13:59,14:05,14:08,http://www.ioffe.ru/LEA/kwsun/2001/20011129_50600.html,https://www.ioffe.ru/LEA/Solar/2SOL20011129T50600.pdf
386,2001-12-01,06:49:02.533 (24542.533),M2.2,06:47,06:51,06:54,http://www.ioffe.ru/LEA/kwsun/2001/20011201_24542.html,https://www.ioffe.ru/LEA/Solar/2SOL20011201T24542.pdf
387,2001-12-10,09:34:56.439 (34496.439),C8.6,09:31,09:38,09:43,http://www.ioffe.ru/LEA/kwsun/2001/20011210_34496.html,https://www.ioffe.ru/LEA/Solar/2SOL20011210T34496.pdf
388,2001-12-11,08:03:38.854 (29018.854),X2.8,07:58,08:08,08:14,http://www.ioffe.ru/LEA/kwsun/2001/20011211_29018.html,https://www.ioffe.ru/LEA/Solar/2SOL20011211T29018.pdf
389,2001-12-12,19:04:52.427 (68692.427),M3.0,19:00,19:11,19:18,http://www.ioffe.ru/LEA/kwsun/2001/20011212_68692.html,https://www.ioffe.ru/LEA/Solar/2SOL20011212T68692.pdf
390,2001-12-12,23:17:28.429 (83848.429),M4.8,23:13,23:22,23:28,http://www.ioffe.ru/LEA/kwsun/2001/20011212_83848.html,https://www.ioffe.ru/LEA/Solar/2SOL20011212T83848.pdf
391,2001-12-13,14:24:50.076 (51890.076),X6.2,14:20,14:30,14:35,http://www.ioffe.ru/LEA/kwsun/2001/20011213_51890.html,https://www.ioffe.ru/LEA/Solar/2SOL20011213T51890.pdf
392,2001-12-24,00:31:41.895 (1901.895),M1.7,00:26,00:32,00:37,http://www.ioffe.ru/LEA/kwsun/2001/20011224_01901.html,https://www.ioffe.ru/LEA/Solar/2SOL20011224T01901.pdf
393,2001-12-28,03:45:38.006 (13538.006),M4.7,03:42,03:51,03:56,http://www.ioffe.ru/LEA/kwsun/2001/20011228_13538.html,https://www.ioffe.ru/LEA/Solar/2SOL20011228T13538.pdf
394,2001-12-29,09:39:30.684 (34770.684),M9.3,09:38,09:45,10:06,http://www.ioffe.ru/LEA/kwsun/2001/20011229_34770.html,https://www.ioffe.ru/LEA/Solar/2SOL20011229T34770.pdf
