#,trigger date,trigger time (t_0),class,goes t_begin,goes t_max,goes t_end,kw-sun,light curve
1076,2024-05-09,11:54:14.428 (42854.428),M3.1,11:52,11:56,12:02,http://www.ioffe.ru/LEA/kwsun/2024/20240509_42854.html,https://www.ioffe.ru/LEA/Solar/2SOL20240509T42854.pdf
1077,2024-05-09,13:20:09.249 (48009.249),M3.7,13:16,13:23,13:29,http://www.ioffe.ru/LEA/kwsun/2024/20240509_48009.html,https://www.ioffe.ru/LEA/Solar/2SOL20240509T48009.pdf
1078,2024-05-10,06:42:21.646 (24141.646),X3.9,06:27,06:54,07:06,http://www.ioffe.ru/LEA/kwsun/2024/20240510_24141.html,https://www.ioffe.ru/LEA/Solar/2SOL20240510T24141.pdf
1079,2024-05-11,01:14:44.353 (4484.353),X5.8,01:10,01:23,01:39,http://www.ioffe.ru/LEA/kwsun/2024/20240511_04484.html,https://www.ioffe.ru/LEA/Solar/2SOL20240511T04484.pdf
1080,2024-05-12,00:42:18.033 (2538.033),M3.2,00:41,00:45,00:52,http://www.ioffe.ru/LEA/kwsun/2024/20240512_02538.html,https://www.ioffe.ru/LEA/Solar/2SOL20240512T02538.pdf
1081,2024-05-12,16:18:53.610 (58733.610),X1.0,16:11,16:26,16:38,http://www.ioffe.ru/LEA/kwsun/2024/20240512_58733.html,https://www.ioffe.ru/LEA/Solar/2SOL20240512T58733.pdf
1082,2024-05-14,02:05:17.825 (7517.825),X1.7,02:03,02:09,02:19,http://www.ioffe.ru/LEA/kwsun/2024/20240514_07517.html,https://www.ioffe.ru/LEA/Solar/2SOL20240514T07517.pdf
1083,2024-05-14,16:46:39.537 (60399.537),X8.7,16:46,16:51,17:02,http://www.ioffe.ru/LEA/kwsun/2024/20240514_60399.html,https://www.ioffe.ru/LEA/Solar/2SOL20240514T60399.pdf
1084,2024-05-19,13:42:45.168 (49365.168),M1.9,13:37,13:44,13:48,http://www.ioffe.ru/LEA/kwsun/2024/20240519_49365.html,https://www.ioffe.ru/LEA/Solar/2SOL20240519T49365.pdf
1085,2024-05-19,17:55:17.415 (64517.415),M2.5,17:47,17:56,18:00,http://www.ioffe.ru/LEA/kwsun/2024/20240519_64517.html,https://www.ioffe.ru/LEA/Solar/2SOL20240519T64517.pdf
1086,2024-05-23,02:13:52.110 (8032.110),M4.2,02:05,02:16,02:26,http://www.ioffe.ru/LEA/kwsun/2024/20240523_08032.html,https://www.ioffe.ru/LEA/Solar/2SOL20240523T08032.pdf
1087,2024-05-27,06:57:43.470 (25063.470),X2.8,06:49,07:08,07:25,http://www.ioffe.ru/LEA/kwsun/2024/20240527_25063.html,https://www.ioffe.ru/LEA/Solar/2SOL20240527T25063.pdf
1088,2024-05-29,18:27:44.841 (66464.841),M2.7,18:15,18:28,18:32,http://www.ioffe.ru/LEA/kwsun/2024/20240529_66464.html,https://www.ioffe.ru/LEA/Solar/2SOL20240529T66464.pdf
1089,2024-05-31,22:01:04.518 (79264.518),X1.1,21:52,22:03,22:09,http://www.ioffe.ru/LEA/kwsun/2024/20240531_79264.html,https://www.ioffe.ru/LEA/Solar/2SOL20240531T79264.pdf
1090,2024-06-01,08:45:31.002 (31531.002),X1.4,08:26,08:48,08:58,http://www.ioffe.ru/LEA/kwsun/2024/20240601_31531.html,https://www.ioffe.ru/LEA/Solar/2SOL20240601T31531.pdf
1091,2024-06-01,18:32:36.212 (66756.212),X1.0,18:24,18:36,18:49,http://www.ioffe.ru/LEA/kwsun/2024/20240601_66756.html,https://www.ioffe.ru/LEA/Solar/2SOL20240601T66756.pdf
1092,2024-06-03,11:52:22.688 (42742.688),M3.2,11:49,11:55,12:00,http://www.ioffe.ru/LEA/kwsun/2024/20240603_42742.html,https://www.ioffe.ru/LEA/Solar/2SOL20240603T42742.pdf
1093,2024-06-04,09:02:23.953 (32543.953),M1.6,08:57,09:04,09:08,http://www.ioffe.ru/LEA/kwsun/2024/20240604_32543.html,https://www.ioffe.ru/LEA/Solar/2SOL20240604T32543.pdf
1094,2024-06-08,01:32:02.064 (5522.064),M9.7,01:23,01:49,02:19,http://www.ioffe.ru/LEA/kwsun/2024/20240608_05522.html,https://www.ioffe.ru/LEA/Solar/2SOL20240608T05522.pdf
1095,2024-06-10,11:04:57.127 (39897.127),X1.5,10:18,11:08,11:18,http://www.ioffe.ru/LEA/kwsun/2024/20240610_39897.html,https://www.ioffe.ru/LEA/Solar/2SOL20240610T39897.pdf
1096,2024-06-20,23:15:54.551 (83754.551),M5.7,23:00,23:16,23:20,http://www.ioffe.ru/LEA/kwsun/2024/20240620_83754.html,https://www.ioffe.ru/LEA/Solar/2SOL20240620T83754.pdf
1097,2024-06-24,11:46:04.649 (42364.649),M1.5,11:44,11:48,11:53,http://www.ioffe.ru/LEA/kwsun/2024/20240624_42364.html,https://www.ioffe.ru/LEA/Solar/2SOL20240624T42364.pdf
1098,2024-07-14,02:30:42.053 (9042.053),X1.2,02:23,02:34,02:48,http://www.ioffe.ru/LEA/kwsun/2024/20240714_09042.html,https://www.ioffe.ru/LEA/Solar/2SOL20240714T09042.pdf
1099,2024-07-16,13:18:50.052 (47930.052),X1.9,13:11,13:26,13:36,http://www.ioffe.ru/LEA/kwsun/2024/20240716_47930.html,https://www.ioffe.ru/LEA/Solar/2SOL20240716T47930.pdf
1100,2024-07-17,06:34:45.844 (23685.844),M5.0,06:26,06:39,07:01,http://www.ioffe.ru/LEA/kwsun/2024/20240717_23685.html,https://www.ioffe.ru/LEA/Solar/2SOL20240717T23685.pdf
1101,2024-07-22,04:03:36.607 (14616.607),M3.9,03:55,04:04,04:08,--,https://www.ioffe.ru/LEA/Solar/2SOL20240722T14616.pdf
1102,2024-07-22,06:55:21.930 (24921.930),C6.2,06:48,06:56,07:04,http://www.ioffe.ru/LEA/kwsun/2024/20240722_24921.html,https://www.ioffe.ru/LEA/Solar/2SOL20240722T24921.pdf
1103,2024-07-24,07:34:14.951 (27254.951),M3.6,07:28,07:42,07:50,http://www.ioffe.ru/LEA/kwsun/2024/20240724_27254.html,https://www.ioffe.ru/LEA/Solar/2SOL20240724T27254.pdf
1104,2024-07-24,17:17:22.264 (62242.264),M2.9,17:07,17:21,17:27,http://www.ioffe.ru/LEA/kwsun/2024/20240724_62242.html,https://www.ioffe.ru/LEA/Solar/2SOL20240724T62242.pdf
1105,2024-07-28,01:49:18.567 (6558.567),M7.8,01:39,01:51,01:53,http://www.ioffe.ru/LEA/kwsun/2024/20240728_06558.html,https://www.ioffe.ru/LEA/Solar/2SOL20240728T06558.pdf
1106,2024-07-29,12:50:57.188 (46257.188),M8.7,12:47,12:55,13:04,http://www.ioffe.ru/LEA/kwsun/2024/20240729_46257.html,https://www.ioffe.ru/LEA/Solar/2SOL20240729T46257.pdf
1107,2024-07-31,18:21:13.534 (66073.534),M5.4,18:07,18:37,18:57,http://www.ioffe.ru/LEA/kwsun/2024/20240731_66073.html,https://www.ioffe.ru/LEA/Solar/2SOL20240731T66073.pdf
1108,2024-08-01,01:47:05.574 (6425.574),M6.3,01:47,01:50,01:54,http://www.ioffe.ru/LEA/kwsun/2024/20240801_06425.html,https://www.ioffe.ru/LEA/Solar/2SOL20240801T06425.pdf
1109,2024-08-01,04:39:33.555 (16773.555),M4.0,04:35,04:41,04:45,http://www.ioffe.ru/LEA/kwsun/2024/20240801_16773.html,https://www.ioffe.ru/LEA/Solar/2SOL20240801T16773.pdf
1110,2024-08-01,07:01:55.916 (25315.916),M8.2,06:23,07:09,07:39,http://www.ioffe.ru/LEA/kwsun/2024/20240801_25315.html,https://www.ioffe.ru/LEA/Solar/2SOL20240801T25315.pdf
1111,2024-08-01,20:20:08.330 (73208.330),M1.2,20:12,20:22,20:32,--,https://www.ioffe.ru/LEA/Solar/2SOL20240801T73208.pdf
1112,2024-08-02,07:57:47.321 (28667.321),M2.1,07:51,07:59,08:03,http://www.ioffe.ru/LEA/kwsun/2024/20240802_28667.html,https://www.ioffe.ru/LEA/Solar/2SOL20240802T28667.pdf
1113,2024-08-03,18:37:34.598 (67054.598),M7.3,18:29,18:39,18:44,http://www.ioffe.ru/LEA/kwsun/2024/20240803_67054.html,https://www.ioffe.ru/LEA/Solar/2SOL20240803T67054.pdf
1114,2024-08-04,15:13:27.600 (54807.600),M2.2,15:11,15:15,15:19,http://www.ioffe.ru/LEA/kwsun/2024/20240804_54807.html,https://www.ioffe.ru/LEA/Solar/2SOL20240804T54807.pdf
1115,2024-08-04,22:09:14.414 (79754.414),M1.0,22:04,22:11,22:15,http://www.ioffe.ru/LEA/kwsun/2024/20240804_79754.html,https://www.ioffe.ru/LEA/Solar/2SOL20240804T79754.pdf
1116,2024-08-05,05:20:24.766 (19224.766),M6.1,05:13,05:23,05:27,http://www.ioffe.ru/LEA/kwsun/2024/20240805_19224.html,https://www.ioffe.ru/LEA/Solar/2SOL20240805T19224.pdf
1117,2024-08-05,15:23:02.400 (55382.400),X1.1,15:18,15:27,15:32,http://www.ioffe.ru/LEA/kwsun/2024/20240805_55382.html,https://www.ioffe.ru/LEA/Solar/2SOL20240805T55382.pdf
1118,2024-08-13,17:27:51.423 (62871.423),M1.0,17:25,17:29,17:34,http://www.ioffe.ru/LEA/kwsun/2024/20240813_62871.html,https://www.ioffe.ru/LEA/Solar/2SOL20240813T62871.pdf
1119,2024-08-14,15:46:40.957 (56800.957),M5.3,15:39,15:49,15:57,http://www.ioffe.ru/LEA/kwsun/2024/20240814_56800.html,https://www.ioffe.ru/LEA/Solar/2SOL20240814T56800.pdf
1120,2024-08-19,09:35:35.670 (34535.670),M1.3,09:28,09:36,09:40,http://www.ioffe.ru/LEA/kwsun/2024/20240819_34535.html,https://www.ioffe.ru/LEA/Solar/2SOL20240819T34535.pdf
1121,2024-08-23,03:37:55.144 (13075.144),M3.4,03:31,03:41,03:45,http://www.ioffe.ru/LEA/kwsun/2024/20240823_13075.html,https://www.ioffe.ru/LEA/Solar/2SOL20240823T13075.pdf
1122,2024-08-23,05:40:59.187 (20459.187),C5.2,05:35,05:42,05:48,http://www.ioffe.ru/LEA/kwsun/2024/20240823_20459.html,https://www.ioffe.ru/LEA/Solar/2SOL20240823T20459.pdf
1123,2024-08-30,12:18:12.770 (44292.770),M3.8,12:13,12:20,12:25,http://www.ioffe.ru/LEA/kwsun/2024/20240830_44292.html,https://www.ioffe.ru/LEA/Solar/2SOL20240830T44292.pdf
1124,2024-09-04,02:50:36.068 (10236.068),M1.4,02:43,02:55,03:11,http://www.ioffe.ru/LEA/kwsun/2024/20240904_10236.html,https://www.ioffe.ru/LEA/Solar/2SOL20240904T10236.pdf
1125,2024-09-12,09:39:53.867 (34793.867),X1.3,09:31,09:43,09:51,http://www.ioffe.ru/LEA/kwsun/2024/20240912_34793.html,https://www.ioffe.ru/LEA/Solar/2SOL20240912T34793.pdf
1126,2024-09-12,14:41:30.419 (52890.419),M6.8,14:31,14:43,14:47,http://www.ioffe.ru/LEA/kwsun/2024/20240912_52890.html,https://www.ioffe.ru/LEA/Solar/2SOL20240912T52890.pdf
1127,2024-09-14,15:17:31.732 (55051.732),X4.5,15:13,15:29,15:47,http://www.ioffe.ru/LEA/kwsun/2024/20240914_55051.html,https://www.ioffe.ru/LEA/Solar/2SOL20240914T55051.pdf
1128,2024-10-01,22:10:25.406 (79825.406),X7.1,21:58,22:20,22:29,http://www.ioffe.ru/LEA/kwsun/2024/20241001_79825.html,https://www.ioffe.ru/LEA/Solar/2SOL20241001T79825.pdf
1129,2024-10-03,06:45:53.927 (24353.927),C8.6,06:43,06:48,06:52,http://www.ioffe.ru/LEA/kwsun/2024/20241003_24353.html,https://www.ioffe.ru/LEA/Solar/2SOL20241003T24353.pdf
1130,2024-10-03,12:14:06.609 (44046.609),X9.0,12:08,12:18,12:27,http://www.ioffe.ru/LEA/kwsun/2024/20241003_44046.html,https://www.ioffe.ru/LEA/Solar/2SOL20241003T44046.pdf
1131,2024-10-07,19:06:07.343 (68767.343),X2.1,19:02,19:13,19:31,http://www.ioffe.ru/LEA/kwsun/2024/20241007_68767.html,https://www.ioffe.ru/LEA/Solar/2SOL20241007T68767.pdf
1132,2024-10-09,01:42:36.984 (6156.984),X1.8,01:25,01:56,02:43,http://www.ioffe.ru/LEA/kwsun/2024/20241009_06156.html,https://www.ioffe.ru/LEA/Solar/2SOL20241009T06156.pdf
1133,2024-10-14,00:11:05.337 (665.337),M3.4,00:04,00:17,00:31,http://www.ioffe.ru/LEA/kwsun/2024/20241014_00665.html,https://www.ioffe.ru/LEA/Solar/2SOL20241014T00665.pdf
1134,2024-10-15,18:30:31.033 (66631.033),M2.1,18:28,18:33,18:38,http://www.ioffe.ru/LEA/kwsun/2024/20241015_66631.html,https://www.ioffe.ru/LEA/Solar/2SOL20241015T66631.pdf
1135,2024-10-17,05:01:17.224 (18077.224),M2.4,04:53,05:05,05:13,http://www.ioffe.ru/LEA/kwsun/2024/20241017_18077.html,https://www.ioffe.ru/LEA/Solar/2SOL20241017T18077.pdf
1136,2024-10-18,23:26:49.463 (84409.463),M4.7,23:13,23:28,23:38,http://www.ioffe.ru/LEA/kwsun/2024/20241018_84409.html,https://www.ioffe.ru/LEA/Solar/2SOL20241018T84409.pdf
1137,2024-10-24,03:39:30.538 (13170.538),X3.3,03:30,03:57,04:28,http://www.ioffe.ru/LEA/kwsun/2024/20241024_13170.html,https://www.ioffe.ru/LEA/Solar/2SOL20241024T13170.pdf
1138,2024-10-25,07:30:47.233 (27047.233),M1.1,07:23,07:33,07:38,http://www.ioffe.ru/LEA/kwsun/2024/20241025_27047.html,https://www.ioffe.ru/LEA/Solar/2SOL20241025T27047.pdf
1139,2024-10-31,21:15:19.603 (76519.603),X2.0,21:12,21:20,21:27,http://www.ioffe.ru/LEA/kwsun/2024/20241031_76519.html,https://www.ioffe.ru/LEA/Solar/2SOL20241031T76519.pdf
1140,2024-11-06,03:04:41.253 (11081.253),M1.2,03:02,03:09,03:14,http://www.ioffe.ru/LEA/kwsun/2024/20241106_11081.html,https://www.ioffe.ru/LEA/Solar/2SOL20241106T11081.pdf
1141,2024-11-06,08:48:52.777 (31732.777),M5.8,08:48,08:50,08:54,http://www.ioffe.ru/LEA/kwsun/2024/20241106_31732.html,https://www.ioffe.ru/LEA/Solar/2SOL20241106T31732.pdf
1142,2024-11-06,13:39:45.138 (49185.138),X2.3,13:24,13:40,13:46,http://www.ioffe.ru/LEA/kwsun/2024/20241106_49185.html,https://www.ioffe.ru/LEA/Solar/2SOL20241106T49185.pdf
1143,2024-11-10,12:03:09.282 (43389.282),M9.4,11:51,12:06,12:14,http://www.ioffe.ru/LEA/kwsun/2024/20241110_43389.html,https://www.ioffe.ru/LEA/Solar/2SOL20241110T43389.pdf
1144,2024-11-26,10:56:41.317 (39401.317),C5.5,10:49,10:57,11:02,http://www.ioffe.ru/LEA/kwsun/2024/20241126_39401.html,https://www.ioffe.ru/LEA/Solar/2SOL20241126T39401.pdf
1145,2024-12-08,09:03:11.469 (32591.469),X2.2,08:50,09:06,09:10,http://www.ioffe.ru/LEA/kwsun/2024/20241208_32591.html,https://www.ioffe.ru/LEA/Solar/2SOL20241208T32591.pdf
1146,2024-12-11,11:40:47.161 (42047.161),C5.7,11:37,11:42,11:46,http://www.ioffe.ru/LEA/kwsun/2024/20241211_42047.html,https://www.ioffe.ru/LEA/Solar/2SOL20241211T42047.pdf
1147,2024-12-12,17:39:54.271 (63594.271),M2.2,17:31,17:43,17:50,http://www.ioffe.ru/LEA/kwsun/2024/20241212_63594.html,https://www.ioffe.ru/LEA/Solar/2SOL20241212T63594.pdf
1148,2024-12-13,14:23:19.178 (51799.178),M1.0,14:15,14:24,14:31,http://www.ioffe.ru/LEA/kwsun/2024/20241213_51799.html,https://www.ioffe.ru/LEA/Solar/2SOL20241213T51799.pdf
1149,2024-12-20,11:18:03.653 (40683.653),M2.5,11:15,11:18,11:22,http://www.ioffe.ru/LEA/kwsun/2024/20241220_40683.html,https://www.ioffe.ru/LEA/Solar/2SOL20241220T40683.pdf
1150,2024-12-21,00:37:39.056 (2259.056),M1.9,00:33,00:38,00:42,http://www.ioffe.ru/LEA/kwsun/2024/20241221_02259.html,https://www.ioffe.ru/LEA/Solar/2SOL20241221T02259.pdf
1151,2024-12-22,04:09:41.462 (14981.462),M1.0,04:03,04:10,04:14,http://www.ioffe.ru/LEA/kwsun/2024/20241222_14981.html,https://www.ioffe.ru/LEA/Solar/2SOL20241222T14981.pdf
1152,2024-12-23,11:09:12.468 (40152.468),M8.9,11:06,11:12,11:16,http://www.ioffe.ru/LEA/kwsun/2024/20241223_40152.html,https://www.ioffe.ru/LEA/Solar/2SOL20241223T40152.pdf
1153,2024-12-24,08:38:18.846 (31098.846),M4.1,08:28,08:41,08:45,http://www.ioffe.ru/LEA/kwsun/2024/20241224_31098.html,https://www.ioffe.ru/LEA/Solar/2SOL20241224T31098.pdf
1154,2024-12-25,04:47:28.147 (17248.147),M4.9,04:46,04:49,04:53,http://www.ioffe.ru/LEA/kwsun/2024/20241225_17248.html,https://www.ioffe.ru/LEA/Solar/2SOL20241225T17248.pdf
1155,2024-12-28,11:18:40.892 (40720.892),M4.5,11:12,11:21,11:31,http://www.ioffe.ru/LEA/kwsun/2024/20241228_40720.html,https://www.ioffe.ru/LEA/Solar/2SOL20241228T40720.pdf
1156,2024-12-29,04:19:39.055 (15579.055),M2.0,04:18,04:30,04:45,http://www.ioffe.ru/LEA/kwsun/2024/20241229_15579.html,https://www.ioffe.ru/LEA/Solar/2SOL20241229T15579.pdf
1157,2024-12-29,15:06:32.858 (54392.858),M7.1,15:02,15:09,15:22,http://www.ioffe.ru/LEA/kwsun/2024/20241229_54392.html,https://www.ioffe.ru/LEA/Solar/2SOL20241229T54392.pdf
1158,2024-12-30,04:09:25.496 (14965.496),X1.5,04:01,04:14,04:28,http://www.ioffe.ru/LEA/kwsun/2024/20241230_14965.html,https://www.ioffe.ru/LEA/Solar/2SOL20241230T14965.pdf
1159,2024-12-30,16:54:07.236 (60847.236),M5.0,16:45,16:54,17:01,http://www.ioffe.ru/LEA/kwsun/2024/20241230_60847.html,https://www.ioffe.ru/LEA/Solar/2SOL20241230T60847.pdf
